"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Ceará","3.3.90.59.00 - Pensões Especiais",2018,11084301.11,14069055.07,NA,100
"Ceará","3.3.90.59.00 - Pensões Especiais",2019,10752912.21,13084971.84,-6.99,93.01
"Ceará","3.3.90.59.00 - Pensões Especiais",2020,11261878.95,13111993.13,0.21,93.2
"Ceará","3.3.90.59.00 - Pensões Especiais",2021,10694197.72,11312866.99,-13.72,80.41
"Ceará","3.3.90.59.00 - Pensões Especiais",2022,10620567.73,10620567.73,-6.12,75.49
"Ceará","3.3.90.62.00 - Aquisição de Produtos para Revenda",2022,201059.1,201059.1,NA,100
"Ceará","3.3.90.91.00 - Sentenças Judiciais",2018,11001625.3,13964116.52,NA,100
"Ceará","3.3.90.91.00 - Sentenças Judiciais",2019,4504057.21,5480883.74,-60.75,39.25
"Ceará","3.3.90.91.00 - Sentenças Judiciais",2020,6452634.34,7512680.39,37.07,53.8
"Ceará","3.3.90.91.00 - Sentenças Judiciais",2021,8210173.62,8685139.79,15.61,62.2
"Ceará","3.3.90.91.00 - Sentenças Judiciais",2022,16948833.3,16948833.3,95.15,121.37
"Ceará","3.3.90.92.00 - Despesas de Exercícios Anteriores",2018,122341292.26,155285061.36,NA,100
"Ceará","3.3.90.92.00 - Despesas de Exercícios Anteriores",2019,96738596.7,117718975.9,-24.19,75.81
"Ceará","3.3.90.92.00 - Despesas de Exercícios Anteriores",2020,89252024.22,103914447.47,-11.73,66.92
"Ceará","3.3.90.92.00 - Despesas de Exercícios Anteriores",2021,86926539.8,91955320.89,-11.51,59.22
"Ceará","3.3.90.92.00 - Despesas de Exercícios Anteriores",2022,99261529.59,99261529.59,7.95,63.92
"Ceará","3.3.90.93.00 - Indenizações e Restituições",2018,130015586.06,165025870.54,NA,100
"Ceará","3.3.90.93.00 - Indenizações e Restituições",2019,104938515.83,127697269.1,-22.62,77.38
"Ceará","3.3.90.93.00 - Indenizações e Restituições",2020,76753424.75,89362563.98,-30.02,54.15
"Ceará","3.3.90.93.00 - Indenizações e Restituições",2021,120066432.9,127012387.59,42.13,76.97
"Ceará","3.3.90.93.00 - Indenizações e Restituições",2022,351928606.89,351928606.89,177.08,213.26
"Ceará","3.3.90.99.00 - A Classificar",2019,216854.05,226650.34,NA,100
"Ceará","3.3.90.99.00 - A Classificar",2020,228058.73,228058.73,0.62,100.62
"Ceará","3.3.90.99.00 - A Classificar",2021,198605,180449.96,-20.88,79.62
"Ceará","3.3.90.99.00 - A Classificar",2022,206715298.87,177547581.78,98291.59,78335.46
"Ceará","3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2018,339861508.18,431378598.15,NA,100
"Ceará","3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,156107888.97,189964103.74,-55.96,44.04
"Ceará","3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2020,267772953.1,311762996,64.12,72.27
"Ceará","3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2021,286828186.51,303421463.59,-2.68,70.34
"Ceará","3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2022,646395188.43,646395188.43,113.04,149.84
"Ceará","3.3.99.00.00 - A Definir",2019,5228915174.38,6362946748.99,NA,100
"Ceará","4.0.00.00.00 - Despesas de Capital",2018,3708516052.71,4707136340.89,NA,100
"Ceará","4.0.00.00.00 - Despesas de Capital",2019,2963775982.35,3606550904.48,-23.38,76.62
"Ceará","4.0.00.00.00 - Despesas de Capital",2020,3079030190.54,3584856744.75,-0.6,76.16
"Ceará","4.0.00.00.00 - Despesas de Capital",2021,3820619548.97,4041645939.53,12.74,85.86
"Ceará","4.0.00.00.00 - Despesas de Capital",2022,5117905894.48,5117905894.48,26.63,108.73
"Ceará","4.4.00.00.00 - Investimentos",2018,2733293560.16,3469308279.77,NA,100
"Ceará","4.4.00.00.00 - Investimentos",2019,1843176072.89,2242918618.81,-35.35,64.65
"Ceará","4.4.00.00.00 - Investimentos",2020,1820672781.84,2119774960.96,-5.49,61.1
"Ceará","4.4.00.00.00 - Investimentos",2021,2303101367.86,2436337921.75,14.93,70.23
"Ceará","4.4.00.00.00 - Investimentos",2022,3525370735.49,3525370735.49,44.7,101.62
"Ceará","4.4.40.00.00 - Transferências a Municípios",2018,155547844.35,197433393.97,NA,100
"Ceará","4.4.40.00.00 - Transferências a Municípios",2020,184227493.44,214492593.95,8.64,108.64
"Ceará","4.4.40.00.00 - Transferências a Municípios",2021,222955565.43,235853752.03,9.96,119.46
"Ceará","4.4.40.00.00 - Transferências a Municípios",2022,545408435.95,545408435.95,131.25,276.25
"Ceará","4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos",2018,67834363.18,86100637.44,NA,100
"Ceará","4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos",2020,28159392.2,32785448.93,-61.92,38.08
"Ceará","4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos",2021,20825484.53,22030258.16,-32.8,25.59
"Ceará","4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos",2022,31344455.4,31344455.4,42.28,36.4
"Ceará","4.4.67.00.00 - Execução de contrato de Parceria Público-Privada",2020,8136016.98,9472611.03,NA,100
"Ceará","4.4.67.00.00 - Execução de contrato de Parceria Público-Privada",2021,8317274.09,8798436.12,-7.12,92.88
"Ceará","4.4.67.00.00 - Execução de contrato de Parceria Público-Privada",2022,9598366.48,9598366.48,9.09,101.33
"Ceará","4.4.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio",2018,151000,191660.92,NA,100
"Ceará","4.4.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio",2021,1044124.7,1104528.28,476.29,576.29
"Ceará","4.4.90.00.00 - Aplicações Diretas",2018,2496375951.55,3168594067.02,NA,100
"Ceará","4.4.90.00.00 - Aplicações Diretas",2019,1662186162.97,2022676155.41,-36.16,63.84
"Ceará","4.4.90.00.00 - Aplicações Diretas",2020,1588637589.94,1849620765.9,-8.56,58.37
"Ceará","4.4.90.00.00 - Aplicações Diretas",2021,2029449671.61,2146855220.63,16.07,67.75
"Ceará","4.4.90.00.00 - Aplicações Diretas",2022,2914792814.32,2914792814.32,35.77,91.99
"Ceará","4.4.90.14.00 - Diárias - Civil",2018,109610.43,131517.65,NA,100
"Ceará","4.4.90.14.00 - Diárias - Civil",2019,59081.91,67963.66,-48.32,51.68
"Ceará","4.4.90.14.00 - Diárias - Civil",2020,4534.67,4990.9,-92.66,3.79
"Ceará","4.4.90.14.00 - Diárias - Civil",2021,4481.15,4481.15,-10.21,3.41
"Ceará","4.4.90.14.00 - Diárias - Civil",2022,65668.44,62077.22,1285.3,47.2
"Ceará","4.4.90.20.00 - Auxílio Financeiro a Pesquisadores",2018,1384252.61,1757000.83,NA,100
"Ceará","4.4.90.20.00 - Auxílio Financeiro a Pesquisadores",2019,2056606.39,2502637.07,42.44,142.44
"Ceará","4.4.90.20.00 - Auxílio Financeiro a Pesquisadores",2021,863643.5,913606.08,-63.49,52
"Ceará","4.4.90.20.00 - Auxílio Financeiro a Pesquisadores",2022,2516643.41,2516643.41,175.46,143.24
"Ceará","4.4.90.30.00 - Material de Consumo",2018,7309663.79,9277992.48,NA,100
"Ceará","4.4.90.30.00 - Material de Consumo",2019,2681821.35,3263446.79,-64.83,35.17
"Ceará","4.4.90.30.00 - Material de Consumo",2020,98885587.82,115130623.77,3427.88,1240.9
"Ceará","4.4.90.30.00 - Material de Consumo",2021,9400587.76,9944420.5,-91.36,107.18
"Ceará","4.4.90.30.00 - Material de Consumo",2022,4004441.9,4004441.9,-59.73,43.16
"Ceará","4.4.90.33.00 - Passagens e Despesas com Locomoção",2018,135413.14,147624.88,NA,100
"Ceará","4.4.90.33.00 - Passagens e Despesas com Locomoção",2019,155340.74,162358.19,9.98,109.98
"Ceará","4.4.90.33.00 - Passagens e Despesas com Locomoção",2020,5103.8,5103.8,-96.86,3.46
"Ceará","4.4.90.33.00 - Passagens e Despesas com Locomoção",2022,59062.83,50729.01,893.95,34.36
"Ceará","4.4.90.35.00 - Serviços de Consultoria",2018,72459989.21,91971840.93,NA,100
"Ceará","4.4.90.35.00 - Serviços de Consultoria",2019,60084725.01,73115721.51,-20.5,79.5
"Ceará","4.4.90.35.00 - Serviços de Consultoria",2020,56647528.68,65953648.61,-9.8,71.71
"Ceará","4.4.90.35.00 - Serviços de Consultoria",2021,64976653.67,68735613.45,4.22,74.74
"Ceará","4.4.90.35.00 - Serviços de Consultoria",2022,47962802.43,47962802.43,-30.22,52.15
"Ceará","4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física",2018,497727.35,597205.29,NA,100
"Ceará","4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física",2019,260415,299563.03,-49.84,50.16
"Ceará","4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física",2020,18975.74,20884.89,-93.03,3.5
"Ceará","4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física",2021,547910.16,547910.16,2523.48,91.75
"Ceará","4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física",2022,92721.15,87650.49,-84,14.68
"Ceará","4.4.90.37.00 - Locação de Mão-de-Obra",2018,1921398.08,2004136.39,NA,100
"Ceará","4.4.90.37.00 - Locação de Mão-de-Obra",2019,2000619.25,2000619.25,-0.18,99.82
"Ceará","4.4.90.37.00 - Locação de Mão-de-Obra",2020,1233978.84,1180643.77,-40.99,58.91
"Ceará","4.4.90.37.00 - Locação de Mão-de-Obra",2021,2781339.42,2417863.45,104.79,120.64
"Ceará","4.4.90.37.00 - Locação de Mão-de-Obra",2022,2892831.79,2377258.94,-1.68,118.62
"Ceará","4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica",2018,476458312.64,604757861.76,NA,100
"Ceará","4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica",2019,325009253.08,395496293.46,-34.6,65.4
"Ceará","4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica",2020,215624641.27,251047700.66,-36.52,41.51
"Ceará","4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica",2021,483835469.04,511825800.45,103.88,84.63
"Ceará","4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica",2022,756234662.41,756234662.41,47.75,125.05
"Ceará","4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica",2019,29892099.46,36375009.11,NA,100
"Ceará","4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica",2020,35989454.47,41901842.66,15.19,115.19
"Ceará","4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica",2021,20968742.02,22181803.23,-47.06,60.98
"Ceará","4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica",2022,33913350.07,33913350.07,52.89,93.23
"Ceará","4.4.90.47.00 - Obrigações Tributárias e Contributivas",2018,182444.72,231573,NA,100
"Ceará","4.4.90.47.00 - Obrigações Tributárias e Contributivas",2019,112609.99,137032.51,-40.83,59.17
"Ceará","4.4.90.47.00 - Obrigações Tributárias e Contributivas",2020,227144.53,264460.09,92.99,114.2
"Ceará","4.4.90.47.00 - Obrigações Tributárias e Contributivas",2021,445838.44,471630.61,78.34,203.66
"Ceará","4.4.90.47.00 - Obrigações Tributárias e Contributivas",2022,451823.66,451823.66,-4.2,195.11
"Ceará","4.4.90.51.00 - Obras e Instalações",2018,1346321061.66,1708855160.87,NA,100
"Ceará","4.4.90.51.00 - Obras e Instalações",2019,976348059.74,1188095523.72,-30.47,69.53
"Ceará","4.4.90.51.00 - Obras e Instalações",2020,819160310.74,953732890.96,-19.73,55.81
"Ceará","4.4.90.51.00 - Obras e Instalações",2021,950076628.79,1005039444.46,5.38,58.81
"Ceará","4.4.90.51.00 - Obras e Instalações",2022,1318668526.53,1318668526.53,31.21,77.17
"Ceará","4.4.90.51.80 - Estudos e projetos",2020,2749223.81,3200869.4,NA,100
"Ceará","4.4.90.51.80 - Estudos e projetos",2021,1832615.4,1938633.9,-39.43,60.57
"Ceará","4.4.90.51.80 - Estudos e projetos",2022,4382265.59,4382265.59,126.05,136.91
"Ceará","4.4.90.51.99 - Demais Obras e Instalações",2018,1346321061.66,1708855160.87,NA,100
"Ceará","4.4.90.51.99 - Demais Obras e Instalações",2019,976348059.74,1188095523.72,-30.47,69.53
"Ceará","4.4.90.51.99 - Demais Obras e Instalações",2020,816411086.93,950532021.56,-20,55.62
"Ceará","4.4.90.51.99 - Demais Obras e Instalações",2021,948244013.39,1003100810.56,5.53,58.7
"Ceará","4.4.90.51.99 - Demais Obras e Instalações",2022,1314286260.94,1314286260.94,31.02,76.91
"Ceará","4.4.90.52.00 - Equipamentos e Material Permanente",2018,291406726.4,369876029.2,NA,100
"Ceará","4.4.90.52.00 - Equipamentos e Material Permanente",2019,123850535.47,150710871.33,-59.25,40.75
"Ceará","4.4.90.52.00 - Equipamentos e Material Permanente",2020,221016842.43,257325738.71,70.74,69.57
"Ceará","4.4.90.52.00 - Equipamentos e Material Permanente",2021,274594211.26,290479741.5,12.88,78.53
"Ceará","4.4.90.52.00 - Equipamentos e Material Permanente",2022,515359251.82,515359251.82,77.42,139.33
"Ceará","4.4.90.61.00 - Aquisição de Imóveis",2018,55625736.2,70604500.73,NA,100
"Ceará","4.4.90.61.00 - Aquisição de Imóveis",2019,8246090.07,10034477.56,-85.79,14.21
"Ceará","4.4.90.61.00 - Aquisição de Imóveis",2020,14909697.85,17359079.84,72.99,24.59
"Ceará","4.4.90.61.00 - Aquisição de Imóveis",2021,31036943.89,32832459.93,89.14,46.5
"Ceará","4.4.90.61.00 - Aquisição de Imóveis",2022,26628271.62,26628271.62,-18.9,37.71
"Ceará","4.4.90.91.00 - Sentenças Judiciais",2018,6134179,7785975.98,NA,100
"Ceará","4.4.90.91.00 - Sentenças Judiciais",2020,9390997.08,10933760.68,40.43,140.43
"Ceará","4.4.90.91.00 - Sentenças Judiciais",2021,63514.94,67189.34,-99.39,0.86
"Ceará","4.4.90.91.00 - Sentenças Judiciais",2022,731244.85,731244.85,988.33,9.39
"Ceará","4.4.90.92.00 - Despesas de Exercícios Anteriores",2018,146760309.9,186279573.37,NA,100
"Ceará","4.4.90.92.00 - Despesas de Exercícios Anteriores",2019,98946401.41,120405602.73,-35.36,64.64
"Ceará","4.4.90.92.00 - Despesas de Exercícios Anteriores",2020,79642930.12,92726760.55,-22.99,49.78
"Ceará","4.4.90.92.00 - Despesas de Exercícios Anteriores",2021,46691462.61,49392607.1,-46.73,26.52
"Ceará","4.4.90.92.00 - Despesas de Exercícios Anteriores",2022,79606701.3,79606701.3,61.17,42.74
"Ceará","4.4.90.93.00 - Indenizações e Restituições",2018,53347827.52,67713202.28,NA,100
"Ceará","4.4.90.93.00 - Indenizações e Restituições",2019,29471682.27,35863413.09,-47.04,52.96
"Ceará","4.4.90.93.00 - Indenizações e Restituições",2020,22237943.82,25891218.32,-27.81,38.24
"Ceará","4.4.90.93.00 - Indenizações e Restituições",2021,133053704.46,140750984.88,443.62,207.86
"Ceará","4.4.90.93.00 - Indenizações e Restituições",2022,115273789.37,115273789.37,-18.1,170.24
"Ceará","4.4.90.99.00 - A Classificar",2018,36321298.9,46101810.96,NA,100
"Ceará","4.4.90.99.00 - A Classificar",2019,3010821.83,3663799.92,-92.05,7.95
"Ceará","4.4.90.99.00 - A Classificar",2020,13641918.08,15883027.78,333.51,34.45
"Ceará","4.4.90.99.00 - A Classificar",2021,10108540.5,10693328.96,-32.67,23.2
"Ceará","4.4.90.99.00 - A Classificar",2022,10331020.74,10331020.74,-3.39,22.41
"Ceará","4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2018,5403056.79,6857978.93,NA,100
"Ceará","4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,12265499.62,14925604.71,117.64,217.64
"Ceará","4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2020,11512289.28,13403541.15,-10.2,195.44
"Ceará","4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2021,20509247.5,21695726.52,61.87,316.36
"Ceará","4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2022,24226663.34,24226663.34,11.67,353.26
"Ceará","4.4.99.00.00 - A Definir",2018,7981344.29,8701112.86,NA,100
"Ceará","4.4.99.00.00 - A Definir",2019,168724410.3,176346462.79,1926.71,2026.71
"Ceará","4.5.00.00.00 - Inversões Financeiras",2018,168834870.55,214298318.65,NA,100
"Ceará","4.5.00.00.00 - Inversões Financeiras",2019,151580719.88,184455095.68,-13.93,86.07
"Ceará","4.5.00.00.00 - Inversões Financeiras",2020,222822469.56,259427996.3,40.65,121.06
"Ceará","4.5.00.00.00 - Inversões Financeiras",2021,307573067.26,325366454.96,25.42,151.83
"Ceará","4.5.00.00.00 - Inversões Financeiras",2022,151841920.82,151841920.82,-53.33,70.86
"Ceará","4.5.90.00.00 - Aplicações Diretas",2018,168834870.55,214298318.65,NA,100
"Ceará","4.5.90.00.00 - Aplicações Diretas",2019,151580719.88,184455095.68,-13.93,86.07
"Ceará","4.5.90.00.00 - Aplicações Diretas",2020,222822469.56,259427996.3,40.65,121.06
"Ceará","4.5.90.00.00 - Aplicações Diretas",2021,307573067.26,325366454.96,25.42,151.83
"Ceará","4.5.90.00.00 - Aplicações Diretas",2022,151841920.82,151841920.82,-53.33,70.86
"Ceará","4.5.90.61.00 - Aquisição de Imóveis",2019,4766681.56,4569894.95,NA,100
"Ceará","4.5.90.61.00 - Aquisição de Imóveis",2020,48146866.99,44164088.93,866.41,966.41
"Ceará","4.5.90.61.00 - Aquisição de Imóveis",2021,47906805.4,39926851.9,-9.59,873.69
"Ceará","4.5.90.62.00 - Aquisição de Produtos para Revenda",2018,1298172.48,1298172.48,NA,100
"Ceará","4.5.90.62.00 - Aquisição de Produtos para Revenda",2019,1468414.92,1407793.21,8.44,108.44
"Ceará","4.5.90.62.00 - Aquisição de Produtos para Revenda",2020,827704.8,759235.87,-46.07,58.48
"Ceará","4.5.90.62.00 - Aquisição de Produtos para Revenda",2021,1145439.01,954640.44,25.74,73.54
"Ceará","4.5.90.62.00 - Aquisição de Produtos para Revenda",2022,2494451.93,1965253.26,105.86,151.39
"Ceará","4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas",2018,141680354.83,179831700.21,NA,100
"Ceará","4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas",2019,144193622.31,175465906.35,-2.43,97.57
"Ceará","4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas",2020,156017313.4,181648013.7,3.52,101.01
"Ceará","4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas",2021,162848422.61,172269355.16,-5.16,95.79
"Ceará","4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas",2022,78398789.66,78398789.66,-54.49,43.6
"Ceará","4.5.90.66.00 - Concessão de Empréstimos e Financiamentos",2018,25856343.24,32818877.19,NA,100
"Ceará","4.5.90.66.00 - Concessão de Empréstimos e Financiamentos",2019,1152001.09,1401843.66,-95.73,4.27
"Ceará","4.5.90.66.00 - Concessão de Empréstimos e Financiamentos",2020,6830584.37,7952720.48,467.3,24.23
"Ceará","4.5.90.66.00 - Concessão de Empréstimos e Financiamentos",2021,81672400.24,86397224.47,986.39,263.25
"Ceará","4.5.90.66.00 - Concessão de Empréstimos e Financiamentos",2022,63448679.23,63448679.23,-26.56,193.33
"Ceará","4.5.90.99.00 - A Classificar",2020,1.1e+07,12807092.41,NA,100
"Ceará","4.5.90.99.00 - A Classificar",2021,1.4e+07,14809913.01,15.64,115.64
"Ceará","4.5.90.99.00 - A Classificar",2022,7500000,7500000,-49.36,58.56
"Ceará","4.6.00.00.00 - Amortização da Dívida",2018,806387622,1023529742.46,NA,100
"Ceará","4.6.00.00.00 - Amortização da Dívida",2019,969019189.58,1179177189.99,15.21,115.21
"Ceará","4.6.00.00.00 - Amortização da Dívida",2020,1035534939.14,1205653787.48,2.25,117.79
"Ceará","4.6.00.00.00 - Amortização da Dívida",2021,1209945113.85,1279941562.82,6.16,125.05
"Ceará","4.6.00.00.00 - Amortização da Dívida",2022,1440693238.17,1440693238.17,12.56,140.76
"Ceará","4.6.90.00.00 - Aplicações Diretas",2018,806387622,1023529742.46,NA,100
"Ceará","4.6.90.00.00 - Aplicações Diretas",2019,969019189.58,1179177189.99,15.21,115.21
"Ceará","4.6.90.00.00 - Aplicações Diretas",2020,1035534939.14,1205653787.48,2.25,117.79
"Ceará","4.6.90.00.00 - Aplicações Diretas",2021,1209945113.85,1279941562.82,6.16,125.05
"Ceará","4.6.90.00.00 - Aplicações Diretas",2022,1440693238.17,1440693238.17,12.56,140.76
"Ceará","4.6.90.71.00 - Principal da Dívida Contratual Resgatado",2018,706272844.4,896456298.21,NA,100
"Ceará","4.6.90.71.00 - Principal da Dívida Contratual Resgatado",2019,946767482.38,1152099598.7,28.52,128.52
"Ceará","4.6.90.71.00 - Principal da Dívida Contratual Resgatado",2020,1013778979.55,1180323734.3,2.45,131.67
"Ceará","4.6.90.71.00 - Principal da Dívida Contratual Resgatado",2021,1188667059.59,1257432553.35,6.53,140.27
"Ceará","4.6.90.71.00 - Principal da Dívida Contratual Resgatado",2022,1418613787.6,1418613787.6,12.82,158.25
"Ceará","4.6.90.99.00 - A Classificar",2018,100114777.6,104425871.71,NA,100
"Ceará","4.6.90.99.00 - A Classificar",2019,22251707.2,22251707.2,-78.69,21.31
"Ceará","4.6.90.99.00 - A Classificar",2020,21755959.59,20815622.8,-6.45,19.93
"Ceará","4.6.90.99.00 - A Classificar",2021,21278054.26,18497357.56,-11.14,17.71
"Ceará","4.6.90.99.00 - A Classificar",2022,22079450.57,18144356.49,-1.91,17.38
"Ceará","Total Geral da Despesa",2018,26397457232.83,33505701062.52,NA,100
"Ceará","Total Geral da Despesa",2019,26908977074.06,32744916006.84,-2.27,97.73
"Ceará","Total Geral da Despesa",2020,27357039845.37,31851285221.98,-2.73,95.06
"Ceará","Total Geral da Despesa",2021,31085193561.66,32883500889.8,3.24,98.14
"Ceará","Total Geral da Despesa",2022,33521314266.78,33521314266.78,1.94,100.05
"Distrito Federal","3.0.00.00.00 - Despesas Correntes",2018,22410944572.87,28445709856.23,NA,100
"Distrito Federal","3.0.00.00.00 - Despesas Correntes",2019,22746943204.62,27680232607.79,-2.69,97.31
"Distrito Federal","3.0.00.00.00 - Despesas Correntes",2020,23367534965.92,27206379979.02,-1.71,95.64
"Distrito Federal","3.0.00.00.00 - Despesas Correntes",2021,26454130640.52,27984526676.05,2.86,98.38
"Distrito Federal","3.0.00.00.00 - Despesas Correntes",2022,30787014241.87,30787014241.87,10.01,108.23
"Distrito Federal","3.1.00.00.00 - Pessoal e Encargos Sociais",2018,14795187406.42,18779199906.68,NA,100
"Distrito Federal","3.1.00.00.00 - Pessoal e Encargos Sociais",2019,14987598405.72,18238064181.66,-2.88,97.12
"Distrito Federal","3.1.00.00.00 - Pessoal e Encargos Sociais",2020,15179702461.93,17673441111.78,-3.1,94.11
"Distrito Federal","3.1.00.00.00 - Pessoal e Encargos Sociais",2021,16535633113.35,17492234851.87,-1.03,93.15
"Distrito Federal","3.1.00.00.00 - Pessoal e Encargos Sociais",2022,18637378071.08,18637378071.08,6.55,99.24
"Distrito Federal","3.1.20.00.00 - Transferências à União",2018,441759713.82,530051723.02,NA,100
"Distrito Federal","3.1.20.00.00 - Transferências à União",2019,402293770.47,462770352.34,-12.69,87.31
"Distrito Federal","3.1.20.00.00 - Transferências à União",2020,457121504.52,503112420.18,8.72,94.92
"Distrito Federal","3.1.20.00.00 - Transferências à União",2021,583842281.24,583842281.24,16.05,110.15
"Distrito Federal","3.1.20.00.00 - Transferências à União",2022,204092705.02,192931441.86,-66.95,36.4
"Distrito Federal","3.1.90.00.00 - Aplicações Diretas",2018,12491490728.49,15855169324.93,NA,100
"Distrito Federal","3.1.90.00.00 - Aplicações Diretas",2019,12708683691.51,15464905220.69,-2.46,97.54
"Distrito Federal","3.1.90.00.00 - Aplicações Diretas",2020,12806642772.9,14910532499.18,-3.58,94.04
"Distrito Federal","3.1.90.00.00 - Aplicações Diretas",2021,13654586411.97,14444516922.09,-3.13,91.1
"Distrito Federal","3.1.90.00.00 - Aplicações Diretas",2022,15964881661.37,15964881661.37,10.53,100.69
"Distrito Federal","3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2018,3391719579.89,4069603341.11,NA,100
"Distrito Federal","3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,3638228957.45,4185161740.29,2.84,102.84
"Distrito Federal","3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2020,3271612942.34,3600769355.7,-13.96,88.48
"Distrito Federal","3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2021,3589797107.87,3589797107.87,-0.3,88.21
"Distrito Federal","3.1.90.01.00 - Aposentadorias, Reserva Remunerada e Reformas",2022,3908439371.61,3908439371.61,NA,100
"Distrito Federal","3.1.90.03.00 - Pensões",2022,935409526.55,935409526.55,NA,100
"Distrito Federal","3.1.90.03.00 - Pensões do RPPS e do Militar",2018,850182785.55,1020103998.32,NA,100
"Distrito Federal","3.1.90.03.00 - Pensões do RPPS e do Militar",2019,847909831.75,975375609.55,-4.38,95.62
"Distrito Federal","3.1.90.03.00 - Pensões do RPPS e do Militar",2020,781099724.41,859686032.85,-11.86,84.27
"Distrito Federal","3.1.90.03.00 - Pensões do RPPS e do Militar",2021,874705894.32,874705894.32,1.75,85.75
"Distrito Federal","3.1.90.04.00 - Contratação por Tempo Determinado",2018,448460399.43,569220737.78,NA,100
"Distrito Federal","3.1.90.04.00 - Contratação por Tempo Determinado",2019,509142813.67,619564193.14,8.84,108.84
"Distrito Federal","3.1.90.04.00 - Contratação por Tempo Determinado",2020,544854118.2,634363367.57,2.39,111.44
"Distrito Federal","3.1.90.04.00 - Contratação por Tempo Determinado",2021,665657873.12,704166799.53,11,123.71
"Distrito Federal","3.1.90.04.00 - Contratação por Tempo Determinado",2022,821440285.64,821440285.64,16.65,144.31
"Distrito Federal","3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência",2018,6778434.46,8603715,NA,100
"Distrito Federal","3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência",2019,22332468.45,27175867.8,215.86,315.86
"Distrito Federal","3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência",2020,10237226.44,11919009.55,-56.14,138.53
"Distrito Federal","3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência",2021,12498592.03,13221647.19,10.93,153.67
"Distrito Federal","3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência",2022,17430906.68,17430906.68,31.84,202.6
