Região,Variável,Ano,Valor,Valor corrigido,Variação anual,Índice
Amapá,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2017,5851.03,6617.61,11.85,145.28
Amapá,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2018,6259.2,6823.67,3.11,149.8
Amapá,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2019,6442.81,6733.86,-1.32,147.83
Amapá,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2020,7143.51,7143.51,6.08,156.83
Amapá,PIB - Ótica da Renda,2010,8237.8,14333.1,NA,100
Amapá,PIB - Ótica da Renda,2011,9409.23,15371.62,7.25,107.25
Amapá,PIB - Ótica da Renda,2012,11130.87,17181.09,11.77,119.87
Amapá,PIB - Ótica da Renda,2013,12763.49,18601.64,8.27,129.78
Amapá,PIB - Ótica da Renda,2014,13400.28,18353.71,-1.33,128.05
Amapá,PIB - Ótica da Renda,2015,13861.29,17154.25,-6.54,119.68
Amapá,PIB - Ótica da Renda,2016,14342.14,16699.28,-2.65,116.51
Amapá,PIB - Ótica da Renda,2017,15481.91,17510.27,4.86,122.17
Amapá,PIB - Ótica da Renda,2018,16795.21,18309.82,4.57,127.75
Amapá,PIB - Ótica da Renda,2019,17496.66,18287.07,-0.12,127.59
Amapá,PIB - Ótica da Renda,2020,18469.11,18469.11,1,128.86
Amapá,PIB - Ótica Produção,2010,8237.8,14333.1,NA,100
Amapá,PIB - Ótica Produção,2011,9409.23,15371.62,7.25,107.25
Amapá,PIB - Ótica Produção,2012,11130.87,17181.09,11.77,119.87
Amapá,PIB - Ótica Produção,2013,12763.49,18601.64,8.27,129.78
Amapá,PIB - Ótica Produção,2014,13400.28,18353.71,-1.33,128.05
Amapá,PIB - Ótica Produção,2015,13861.29,17154.25,-6.54,119.68
Amapá,PIB - Ótica Produção,2016,14342.14,16699.28,-2.65,116.51
Amapá,PIB - Ótica Produção,2017,15481.91,17510.27,4.86,122.17
Amapá,PIB - Ótica Produção,2018,16795.21,18309.82,4.57,127.75
Amapá,PIB - Ótica Produção,2019,17496.66,18287.07,-0.12,127.59
Amapá,PIB - Ótica Produção,2020,18469.11,18469.11,1,128.86
Tocantins,Valor Adicionado,2010,14809.18,25766.78,NA,100
Tocantins,Valor Adicionado,2011,16557.45,27049.51,4.98,104.98
Tocantins,Valor Adicionado,2012,18716.49,28889.91,6.8,112.12
Tocantins,Valor Adicionado,2013,21641.04,31539.88,9.17,122.41
Tocantins,Valor Adicionado,2014,23748.71,32527.44,3.13,126.24
Tocantins,Valor Adicionado,2015,26295.52,32542.42,0.05,126.3
Tocantins,Valor Adicionado,2016,28531.46,33220.63,2.08,128.93
Tocantins,Valor Adicionado,2017,30851.84,34893.89,5.04,135.42
Tocantins,Valor Adicionado,2018,32111.98,35007.88,0.33,135.86
Tocantins,Valor Adicionado,2019,35538.43,37143.86,6.1,144.15
Tocantins,Valor Adicionado,2020,39508.91,39508.91,6.37,153.33
Tocantins,Remuneração,2010,7787.66,13549.9,NA,100
Tocantins,Remuneração,2011,8981.85,14673.43,8.29,108.29
Tocantins,Remuneração,2012,9812.27,15145.77,3.22,111.78
Tocantins,Remuneração,2013,11250.27,16396.26,8.26,121.01
Tocantins,Remuneração,2014,12102.08,16575.62,1.09,122.33
Tocantins,Remuneração,2015,13479.31,16681.52,0.64,123.11
Tocantins,Remuneração,2016,14688.03,17102.02,2.52,126.22
Tocantins,Remuneração,2017,15225.68,17220.47,0.69,127.09
Tocantins,Remuneração,2018,16583.24,18078.74,4.98,133.42
Tocantins,Remuneração,2019,17564.47,18357.93,1.54,135.48
Tocantins,Remuneração,2020,17566.55,17566.55,-4.31,129.64
Tocantins,Salários,2010,6239.46,10856.15,NA,100
Tocantins,Salários,2011,7189.62,11745.5,8.19,108.19
Tocantins,Salários,2012,7870.95,12149.24,3.44,111.91
Tocantins,Salários,2013,8934.07,13020.6,7.17,119.94
Tocantins,Salários,2014,9616.31,13170.99,1.16,121.32
Tocantins,Salários,2015,10783.02,13344.68,1.32,122.92
Tocantins,Salários,2016,11740.56,13670.13,2.44,125.92
Tocantins,Salários,2017,12081.8,13664.69,-0.04,125.87
Tocantins,Salários,2018,13159.72,14346.48,4.99,132.15
Tocantins,Salários,2019,13865.04,14491.39,1.01,133.49
Tocantins,Salários,2020,13871.85,13871.85,-4.28,127.78
Tocantins,Contribuição social,2010,1548.2,2693.74,NA,100
Tocantins,Contribuição social,2011,1792.23,2927.93,8.69,108.69
Tocantins,Contribuição social,2012,1941.32,2996.53,2.34,111.24
Tocantins,Contribuição social,2013,2316.2,3375.66,12.65,125.31
Tocantins,Contribuição social,2014,2485.76,3404.63,0.86,126.39
Tocantins,Contribuição social,2015,2696.29,3336.84,-1.99,123.87
Tocantins,Contribuição social,2016,2947.47,3431.89,2.85,127.4
Tocantins,Contribuição social,2017,3143.88,3555.77,3.61,132
Tocantins,Contribuição social,2018,3423.52,3732.26,4.96,138.55
Tocantins,Contribuição social,2019,3699.42,3866.54,3.6,143.54
Tocantins,Contribuição social,2020,3694.7,3694.7,-4.44,137.16
Tocantins,Impostos sobre a produção,2010,1703.57,2964.08,NA,100
Tocantins,Impostos sobre a produção,2011,1856.11,3032.29,2.3,102.3
Tocantins,Impostos sobre a produção,2012,2031.84,3136.25,3.43,105.81
Tocantins,Impostos sobre a produção,2013,2224.98,3242.72,3.39,109.4
Tocantins,Impostos sobre a produção,2014,2522.35,3454.74,6.54,116.55
Tocantins,Impostos sobre a produção,2015,2732.27,3381.36,-2.12,114.08
Tocantins,Impostos sobre a produção,2016,3163.88,3683.87,8.95,124.28
Tocantins,Impostos sobre a produção,2017,3416.98,3864.66,4.91,130.38
Tocantins,Impostos sobre a produção,2018,3770.13,4110.12,6.35,138.66
Tocantins,Impostos sobre a produção,2019,4085.14,4269.68,3.88,144.05
Tocantins,Impostos sobre a produção,2020,4430.63,4430.63,3.77,149.48
Tocantins,"Impostos sobre produto, líquidos de subsídios",2010,1595.63,2776.27,NA,100
Tocantins,"Impostos sobre produto, líquidos de subsídios",2011,1788.23,2921.39,5.23,105.23
Tocantins,"Impostos sobre produto, líquidos de subsídios",2012,1967.94,3037.62,3.98,109.41
Tocantins,"Impostos sobre produto, líquidos de subsídios",2013,2155.62,3141.62,3.42,113.16
Tocantins,"Impostos sobre produto, líquidos de subsídios",2014,2440.61,3342.78,6.4,120.41
Tocantins,"Impostos sobre produto, líquidos de subsídios",2015,2634.77,3260.7,-2.46,117.45
Tocantins,"Impostos sobre produto, líquidos de subsídios",2016,3053.35,3555.17,9.03,128.06
Tocantins,"Impostos sobre produto, líquidos de subsídios",2017,3256.29,3682.92,3.59,132.66
Tocantins,"Impostos sobre produto, líquidos de subsídios",2018,3554.21,3874.73,5.21,139.57
Tocantins,"Impostos sobre produto, líquidos de subsídios",2019,3817.52,3989.97,2.97,143.72
Tocantins,"Impostos sobre produto, líquidos de subsídios",2020,4140.89,4140.89,3.78,149.15
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2010,107.94,187.8,NA,100
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2011,67.88,110.9,-40.95,59.05
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2012,63.9,98.63,-11.06,52.52
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2013,69.36,101.09,2.49,53.83
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2014,81.74,111.96,10.75,59.62
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2015,97.5,120.66,7.77,64.25
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2016,110.53,128.7,6.66,68.53
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2017,160.69,181.74,41.21,96.77
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2018,215.92,235.39,29.52,125.34
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2019,267.62,279.71,18.83,148.94
Tocantins,Outros impostos sobre a produção líquidos de subsídios,2020,289.73,289.73,3.58,154.28
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2010,6913.59,12029.08,NA,100
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2011,7507.72,12265.18,1.96,101.96
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2012,8840.32,13645.5,11.25,113.44
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2013,10321.4,15042.52,10.24,125.05
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2014,11564.89,15839.86,5.3,131.68
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2015,12718.71,15740.23,-0.63,130.85
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2016,13732.9,15989.92,1.59,132.93
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2017,15465.47,17491.68,9.39,145.41
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2018,15312.81,16693.74,-4.56,138.78
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2019,17706.34,18506.21,10.86,153.85
Tocantins,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2020,21652.62,21652.62,17,180
Tocantins,PIB - Ótica da Renda,2010,16404.82,28543.05,NA,100
Tocantins,PIB - Ótica da Renda,2011,18345.69,29970.9,5,105
Tocantins,PIB - Ótica da Renda,2012,20684.43,31927.53,6.53,111.86
Tocantins,PIB - Ótica da Renda,2013,23796.66,34681.5,8.63,121.51
Tocantins,PIB - Ótica da Renda,2014,26189.32,35870.22,3.43,125.67
Tocantins,PIB - Ótica da Renda,2015,28930.29,35803.12,-0.19,125.44
Tocantins,PIB - Ótica da Renda,2016,31584.82,36775.81,2.72,128.84
Tocantins,PIB - Ótica da Renda,2017,34108.13,38576.81,4.9,135.15
Tocantins,PIB - Ótica da Renda,2018,35666.18,38882.61,0.79,136.22
Tocantins,PIB - Ótica da Renda,2019,39355.94,41133.83,5.79,144.11
Tocantins,PIB - Ótica da Renda,2020,43649.8,43649.8,6.12,152.93
Tocantins,PIB - Ótica Produção,2010,16404.82,28543.05,NA,100
Tocantins,PIB - Ótica Produção,2011,18345.69,29970.9,5,105
Tocantins,PIB - Ótica Produção,2012,20684.43,31927.53,6.53,111.86
Tocantins,PIB - Ótica Produção,2013,23796.66,34681.5,8.63,121.51
Tocantins,PIB - Ótica Produção,2014,26189.32,35870.22,3.43,125.67
Tocantins,PIB - Ótica Produção,2015,28930.29,35803.12,-0.19,125.44
Tocantins,PIB - Ótica Produção,2016,31584.82,36775.81,2.72,128.84
Tocantins,PIB - Ótica Produção,2017,34108.13,38576.81,4.9,135.15
Tocantins,PIB - Ótica Produção,2018,35666.18,38882.61,0.79,136.22
Tocantins,PIB - Ótica Produção,2019,39355.94,41133.83,5.79,144.11
Tocantins,PIB - Ótica Produção,2020,43649.8,43649.8,6.12,152.93
Nordeste,Valor Adicionado,2010,458356.69,797503.55,NA,100
Nordeste,Valor Adicionado,2011,510713.5,834340.09,4.62,104.62
Nordeste,Valor Adicionado,2012,569919.24,879700.87,5.44,110.31
Nordeste,Valor Adicionado,2013,634112.5,924162.3,5.05,115.88
Nordeste,Valor Adicionado,2014,709013.55,971100.89,5.08,121.77
Nordeste,Valor Adicionado,2015,748112.2,925837.49,-4.66,116.09
Nordeste,Valor Adicionado,2016,792530.14,922783.08,-0.33,115.71
Nordeste,Valor Adicionado,2017,839598.91,949598.96,2.91,119.07
Nordeste,Valor Adicionado,2018,881794.53,961315.97,1.23,120.54
Nordeste,Valor Adicionado,2019,917019.61,958445.57,-0.3,120.18
Nordeste,Valor Adicionado,2020,948482.93,948482.93,-1.04,118.93
Nordeste,Remuneração,2010,237895.06,413918.16,NA,100
Nordeste,Remuneração,2011,271590.4,443690.56,7.19,107.19
Nordeste,Remuneração,2012,302705.21,467241.71,5.31,112.88
Nordeste,Remuneração,2013,342306.69,498881.41,6.77,120.53
Nordeste,Remuneração,2014,381048.33,521903.11,4.61,126.09
Nordeste,Remuneração,2015,405969.75,502413.97,-3.73,121.38
Nordeste,Remuneração,2016,424907.54,494741.43,-1.53,119.53
Nordeste,Remuneração,2017,445993.79,504425.66,1.96,121.87
Nordeste,Remuneração,2018,467787.76,509973.5,1.1,123.21
Nordeste,Remuneração,2019,489427.03,511536.68,0.31,123.58
Nordeste,Remuneração,2020,476059.78,476059.78,-6.94,115.01
Nordeste,Salários,2010,188595.2,328140.39,NA,100
Nordeste,Salários,2011,214921.83,351112.51,7,107
Nordeste,Salários,2012,240682,371505.56,5.81,113.22
Nordeste,Salários,2013,272040.73,396475.06,6.72,120.82
Nordeste,Salários,2014,303858.51,416180.01,4.97,126.83
Nordeste,Salários,2015,324007.12,400979.87,-3.65,122.2
Nordeste,Salários,2016,338835.61,394523.51,-1.61,120.23
Nordeste,Salários,2017,353447.03,399753.89,1.33,121.82
Nordeste,Salários,2018,370968.13,404422.54,1.17,123.25
Nordeste,Salários,2019,386099.48,403541.36,-0.22,122.98
Nordeste,Salários,2020,376400.88,376400.88,-6.73,114.71
Nordeste,Contribuição social,2010,49299.86,85777.76,NA,100
Nordeste,Contribuição social,2011,56668.57,92578.05,7.93,107.93
Nordeste,Contribuição social,2012,62023.21,95736.15,3.41,111.61
Nordeste,Contribuição social,2013,70265.95,102406.35,6.97,119.39
Nordeste,Contribuição social,2014,77189.83,105723.1,3.24,123.25
Nordeste,Contribuição social,2015,81962.64,101434.09,-4.06,118.25
Nordeste,Contribuição social,2016,86071.93,100217.92,-1.2,116.83
Nordeste,Contribuição social,2017,92546.76,104671.77,4.44,122.03
Nordeste,Contribuição social,2018,96819.63,105550.95,0.84,123.05
Nordeste,Contribuição social,2019,103327.55,107995.33,2.32,125.9
Nordeste,Contribuição social,2020,99658.9,99658.9,-7.72,116.18
Nordeste,Impostos sobre a produção,2010,68967.29,119997.51,NA,100
Nordeste,Impostos sobre a produção,2011,76634.41,125195.75,4.33,104.33
Nordeste,Impostos sobre a produção,2012,87524.35,135098.52,7.91,112.58
Nordeste,Impostos sobre a produção,2013,95339.07,138948.18,2.85,115.79
Nordeste,Impostos sobre a produção,2014,101870.86,139527.49,0.42,116.28
Nordeste,Impostos sobre a produção,2015,106548.59,131860.81,-5.49,109.89
Nordeste,Impostos sobre a produção,2016,112485.67,130972.78,-0.67,109.15
Nordeste,Impostos sobre a produção,2017,121472.76,137387.51,4.9,114.49
Nordeste,Impostos sobre a produção,2018,132261.79,144189.34,4.95,120.16
Nordeste,Impostos sobre a produção,2019,140834.32,147196.45,2.09,122.67
Nordeste,Impostos sobre a produção,2020,140342.89,140342.89,-4.66,116.95
Nordeste,"Impostos sobre produto, líquidos de subsídios",2010,64412.62,112072.75,NA,100
Nordeste,"Impostos sobre produto, líquidos de subsídios",2011,72699.25,118766.98,5.97,105.97
Nordeste,"Impostos sobre produto, líquidos de subsídios",2012,83148.02,128343.42,8.06,114.52
Nordeste,"Impostos sobre produto, líquidos de subsídios",2013,90411.3,131766.38,2.67,117.57
Nordeste,"Impostos sobre produto, líquidos de subsídios",2014,96085.55,131603.64,-0.12,117.43
Nordeste,"Impostos sobre produto, líquidos de subsídios",2015,100467.18,124334.67,-5.52,110.94
Nordeste,"Impostos sobre produto, líquidos de subsídios",2016,105831.71,123225.23,-0.89,109.95
Nordeste,"Impostos sobre produto, líquidos de subsídios",2017,113829.84,128743.25,4.48,114.87
Nordeste,"Impostos sobre produto, líquidos de subsídios",2018,123032.91,134128.19,4.18,119.68
Nordeste,"Impostos sobre produto, líquidos de subsídios",2019,130746.39,136652.8,1.88,121.93
Nordeste,"Impostos sobre produto, líquidos de subsídios",2020,130848.1,130848.1,-4.25,116.75
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2010,4554.67,7924.75,NA,100
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2011,3935.16,6428.77,-18.88,81.12
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2012,4376.33,6755.1,5.08,85.24
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2013,4927.78,7181.8,6.32,90.62
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2014,5785.31,7923.85,10.33,99.99
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2015,6081.41,7526.14,-5.02,94.97
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2016,6653.96,7747.55,2.94,97.76
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2017,7642.93,8644.26,11.57,109.08
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2018,9228.88,10061.15,16.39,126.96
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2019,10087.93,10543.64,4.8,133.05
Nordeste,Outros impostos sobre a produção líquidos de subsídios,2020,9494.79,9494.79,-9.95,119.81
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2010,215906.96,375660.64,NA,100
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2011,235187.94,384220.76,2.28,102.28
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2012,262837.7,405704.06,5.59,108
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2013,286878.03,418099.09,3.06,111.3
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2014,322179.91,441273.93,5.54,117.47
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2015,336061.04,415897.39,-5.75,110.71
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2016,360968.63,420294.11,1.06,111.88
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2017,385962.2,436529.04,3.86,116.2
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2018,404777.89,441281.32,1.09,117.47
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2019,417504.65,436365.24,-1.11,116.16
Nordeste,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2020,462928.37,462928.37,6.09,123.23
Nordeste,PIB - Ótica da Renda,2010,522769.31,909576.31,NA,100
Nordeste,PIB - Ótica da Renda,2011,583412.76,953107.07,4.79,104.79
Nordeste,PIB - Ótica da Renda,2012,653067.26,1008044.29,5.76,110.83
Nordeste,PIB - Ótica da Renda,2013,724523.79,1055928.68,4.75,116.09
Nordeste,PIB - Ótica da Renda,2014,805099.1,1102704.53,4.43,121.23
Nordeste,PIB - Ótica da Renda,2015,848579.38,1050172.16,-4.76,115.46
Nordeste,PIB - Ótica da Renda,2016,898361.85,1046008.31,-0.4,115
Nordeste,PIB - Ótica da Renda,2017,953428.75,1078342.21,3.09,118.55
Nordeste,PIB - Ótica da Renda,2018,1004827.44,1095444.16,1.59,120.43
Nordeste,PIB - Ótica da Renda,2019,1047766,1095098.37,-0.03,120.4
Nordeste,PIB - Ótica da Renda,2020,1079331.03,1079331.03,-1.44,118.66
Nordeste,PIB - Ótica Produção,2010,522769.31,909576.31,NA,100
Nordeste,PIB - Ótica Produção,2011,583412.76,953107.07,4.79,104.79
Nordeste,PIB - Ótica Produção,2012,653067.26,1008044.29,5.76,110.83
Nordeste,PIB - Ótica Produção,2013,724523.79,1055928.68,4.75,116.09
Nordeste,PIB - Ótica Produção,2014,805099.1,1102704.53,4.43,121.23
Nordeste,PIB - Ótica Produção,2015,848579.38,1050172.16,-4.76,115.46
Nordeste,PIB - Ótica Produção,2016,898361.85,1046008.31,-0.4,115
Nordeste,PIB - Ótica Produção,2017,953428.75,1078342.21,3.09,118.55
Nordeste,PIB - Ótica Produção,2018,1004827.44,1095444.16,1.59,120.43
Nordeste,PIB - Ótica Produção,2019,1047766,1095098.37,-0.03,120.4
Nordeste,PIB - Ótica Produção,2020,1079331.03,1079331.03,-1.44,118.66
Maranhão,Valor Adicionado,2010,41111.06,71529.92,NA,100
Maranhão,Valor Adicionado,2011,45886.79,74964.13,4.8,104.8
Maranhão,Valor Adicionado,2012,52984.06,81783.74,9.1,114.34
Maranhão,Valor Adicionado,2013,60028.89,87486.74,6.97,122.31
Maranhão,Valor Adicionado,2014,68566.33,93911.92,7.34,131.29
Maranhão,Valor Adicionado,2015,69855.53,86450.76,-7.94,120.86
Maranhão,Valor Adicionado,2016,75908.37,88383.97,2.24,123.56
Maranhão,Valor Adicionado,2017,79222.99,89602.39,1.38,125.27
Maranhão,Valor Adicionado,2018,86982.65,94826.86,5.83,132.57
Maranhão,Valor Adicionado,2019,84289.36,88097.1,-7.1,123.16
Maranhão,Valor Adicionado,2020,94628.22,94628.22,7.41,132.29
Maranhão,Remuneração,2010,19614.71,34128.01,NA,100
Maranhão,Remuneração,2011,22467.86,36705.19,7.55,107.55
Maranhão,Remuneração,2012,25466.48,39308.87,7.09,115.18
Maranhão,Remuneração,2013,29398.1,42845.11,9,125.54
Maranhão,Remuneração,2014,32995.18,45191.88,5.48,132.42
Maranhão,Remuneração,2015,34367.56,42532.09,-5.89,124.63
Maranhão,Remuneração,2016,37543.62,43713.94,2.78,128.09
Maranhão,Remuneração,2017,39225.26,44364.36,1.49,129.99
Maranhão,Remuneração,2018,41677.54,45436.08,2.42,133.13
Maranhão,Remuneração,2019,43110.93,45058.44,-0.83,132.03
Maranhão,Remuneração,2020,44649.35,44649.35,-0.91,130.83
Maranhão,Salários,2010,15625.55,27187.19,NA,100
Maranhão,Salários,2011,17871.58,29196.37,7.39,107.39
Maranhão,Salários,2012,20339.2,31394.65,7.53,115.48
Maranhão,Salários,2013,23559.86,34336.39,9.37,126.3
Maranhão,Salários,2014,26427.49,36196.42,5.42,133.14
Maranhão,Salários,2015,27458.2,33981.31,-6.12,124.99
Maranhão,Salários,2016,29978.69,34905.72,2.72,128.39
Maranhão,Salários,2017,31133.51,35212.47,0.88,129.52
Maranhão,Salários,2018,33073.09,36055.66,2.39,132.62
Maranhão,Salários,2019,33987.5,35522.87,-1.48,130.66
Maranhão,Salários,2020,35333.74,35333.74,-0.53,129.96
Maranhão,Contribuição social,2010,3989.16,6940.82,NA,100
Maranhão,Contribuição social,2011,4596.28,7508.83,8.18,108.18
Maranhão,Contribuição social,2012,5127.28,7914.23,5.4,114.02
Maranhão,Contribuição social,2013,5838.25,8508.72,7.51,122.59
Maranhão,Contribuição social,2014,6567.7,8995.45,5.72,129.6
Maranhão,Contribuição social,2015,6909.36,8550.79,-4.94,123.2
Maranhão,Contribuição social,2016,7564.92,8808.22,3.01,126.9
Maranhão,Contribuição social,2017,8091.75,9151.89,3.9,131.86
Maranhão,Contribuição social,2018,8604.45,9380.41,2.5,135.15
Maranhão,Contribuição social,2019,9123.43,9535.58,1.65,137.38
Maranhão,Contribuição social,2020,9315.61,9315.61,-2.31,134.21
Maranhão,Impostos sobre a produção,2010,5530.49,9622.61,NA,100
Maranhão,Impostos sobre a produção,2011,6464.77,10561.33,9.76,109.76
Maranhão,Impostos sobre a produção,2012,7751.3,11964.55,13.29,124.34
Maranhão,Impostos sobre a produção,2013,7894.13,11504.99,-3.84,119.56
Maranhão,Impostos sobre a produção,2014,8600.28,11779.38,2.38,122.41
Maranhão,Impostos sobre a produção,2015,8969.94,11100.88,-5.76,115.36
Maranhão,Impostos sobre a produção,2016,9879.67,11503.41,3.63,119.55
Maranhão,Impostos sobre a produção,2017,10827.7,12246.29,6.46,127.27
Maranhão,Impostos sobre a produção,2018,11903.11,12976.55,5.96,134.85
Maranhão,Impostos sobre a produção,2019,13807.53,14431.28,11.21,149.97
Maranhão,Impostos sobre a produção,2020,13085.98,13085.98,-9.32,135.99
Maranhão,"Impostos sobre produto, líquidos de subsídios",2010,5198.57,9045.09,NA,100
Maranhão,"Impostos sobre produto, líquidos de subsídios",2011,6256.74,10221.49,13.01,113.01
Maranhão,"Impostos sobre produto, líquidos de subsídios",2012,7506.04,11585.98,13.35,128.09
Maranhão,"Impostos sobre produto, líquidos de subsídios",2013,7665.96,11172.45,-3.57,123.52
Maranhão,"Impostos sobre produto, líquidos de subsídios",2014,8275.7,11334.81,1.45,125.31
Maranhão,"Impostos sobre produto, líquidos de subsídios",2015,8620.46,10668.38,-5.88,117.95
Maranhão,"Impostos sobre produto, líquidos de subsídios",2016,9401.67,10946.84,2.61,121.03
Maranhão,"Impostos sobre produto, líquidos de subsídios",2017,10319.77,11671.81,6.62,129.04
Maranhão,"Impostos sobre produto, líquidos de subsídios",2018,11196.85,12206.6,4.58,134.95
Maranhão,"Impostos sobre produto, líquidos de subsídios",2019,13050.58,13640.13,11.74,150.8
Maranhão,"Impostos sobre produto, líquidos de subsídios",2020,12287.74,12287.74,-9.91,135.85
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2010,331.92,577.52,NA,100
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2011,208.02,339.84,-41.16,58.84
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2012,245.26,378.57,11.4,65.55
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2013,228.17,332.54,-12.16,57.58
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2014,324.59,444.57,33.69,76.98
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2015,349.48,432.5,-2.71,74.89
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2016,478,556.56,28.68,96.37
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2017,507.93,574.48,3.22,99.47
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2018,706.26,769.96,34.03,133.32
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2019,756.95,791.14,2.75,136.99
Maranhão,Outros impostos sobre a produção líquidos de subsídios,2020,798.24,798.24,0.9,138.22
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2010,21164.43,36824.4,NA,100
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2011,23210.91,37919.09,2.97,102.97
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2012,27272.33,42096.3,11.02,114.32
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2013,30402.61,44309.09,5.26,120.33
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2014,35246.56,48275.47,8.95,131.1
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2015,35138.49,43486.17,-9.92,118.09
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2016,37886.75,44113.46,1.44,119.79
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2017,39489.8,44663.55,1.25,121.29
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2018,44598.84,48620.83,8.86,132.03
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2019,40421.48,42247.51,-13.11,114.73
Maranhão,Excedente Operacional Bruto (EOB) e Rendimento Misto (RM),2020,49180.63,49180.63,16.41,133.55
Maranhão,PIB - Ótica da Renda,2010,46309.63,80575.01,NA,100
Maranhão,PIB - Ótica da Renda,2011,52143.54,85185.61,5.72,105.72
Maranhão,PIB - Ótica da Renda,2012,60490.11,93369.72,9.61,115.88
Maranhão,PIB - Ótica da Renda,2013,67694.84,98659.19,5.67,122.44
Maranhão,PIB - Ótica da Renda,2014,76842.03,105246.74,6.68,130.62
Maranhão,PIB - Ótica da Renda,2015,78475.99,97119.14,-7.72,120.53
Maranhão,PIB - Ótica da Renda,2016,85310.04,99330.81,2.28,123.28
Maranhão,PIB - Ótica da Renda,2017,89542.76,101274.2,1.96,125.69
Maranhão,PIB - Ótica da Renda,2018,98179.5,107033.46,5.69,132.84
Maranhão,PIB - Ótica da Renda,2019,97339.94,101737.23,-4.95,126.26
Maranhão,PIB - Ótica da Renda,2020,106915.96,106915.96,5.09,132.69
